T	Ut	Ft	St	Ct
1.63000000	-1.02977852	-13217.15764496	8108.05390579	0.11882868
1.64000000	-1.02859793	-13298.23818764	8108.05462787	0.11728631
1.65000000	-1.02743284	-13379.31873747	8108.05533614	0.11573154
1.66000000	-1.02628334	-13460.39929432	8108.05603071	0.11416695
1.67000000	-1.02514952	-13541.47985804	8108.05671169	0.11259497
1.68000000	-1.02403145	-13622.56042851	8108.05737920	0.11101791
1.69000000	-1.02292917	-13703.64100558	8108.05803338	0.10943794
1.70000000	-1.02184270	-13784.72158913	8108.05867437	0.10785713
1.71000000	-1.02077203	-13865.80217903	8108.05930234	0.10627741
1.72000000	-1.01971714	-13946.88277514	8108.05991744	0.10470059
1.73000000	-1.01867800	-14027.96337733	8108.06051985	0.10312837
1.74000000	-1.01765455	-14109.04398549	8108.06110974	0.10156233
1.75000000	-1.01664673	-14190.12459949	8108.06168729	0.10000396
1.76000000	-1.01565444	-14271.20521920	8108.06225270	0.09845461
1.77000000	-1.01467760	-14352.28584450	8108.06280616	0.09691556
1.78000000	-1.01371609	-14433.36647528	8108.06334786	0.09538796
1.79000000	-1.01276980	-14514.44711142	8108.06387800	0.09387289
1.80000000	-1.01183859	-14595.52775280	8108.06439679	0.09237133
1.81000000	-1.01092232	-14676.60839932	8108.06490442	0.09088416
1.82000000	-1.01002086	-14757.68905085	8108.06540110	0.08941221
1.83000000	-1.00913403	-14838.76970730	8108.06588704	0.08795620
1.84000000	-1.00826168	-14919.85036856	8108.06636244	0.08651678
1.85000000	-1.00740363	-15000.93103452	8108.06682750	0.08509454
1.86000000	-1.00655973	-15082.01170508	8108.06728245	0.08369000
1.87000000	-1.00572977	-15163.09238013	8108.06772747	0.08230361
1.88000000	-1.00491359	-15244.17305959	8108.06816277	0.08093577
1.89000000	-1.00411100	-15325.25374336	8108.06858855	0.07958681
1.90000000	-1.00332179	-15406.33443133	8108.06900502	0.07825702
1.91000000	-1.00254579	-15487.41512343	8108.06941238	0.07694664
1.92000000	-1.00178279	-15568.49581955	8108.06981081	0.07565585
1.93000000	-1.00103261	-15649.57651962	8108.07020052	0.07438481
1.94000000	-1.00029503	-15730.65722353	8108.07058170	0.07313362
1.95000000	-0.99956987	-15811.73793122	8108.07095454	0.07190236
1.96000000	-0.99885692	-15892.81864260	8108.07131922	0.07069104
1.97000000	-0.99815598	-15973.89935758	8108.07167594	0.06949969
1.98000000	-0.99746686	-16054.98007609	8108.07202486	0.06832827
1.99000000	-0.99678935	-16136.06079805	8108.07236618	0.06717673
2.00000000	-0.99612326	-16217.14152339	8108.07270007	0.06604499
2.01000000	-0.99546838	-16298.22225203	8108.07302669	0.06493294
2.02000000	-0.99482453	-16379.30298390	8108.07334622	0.06384048
2.03000000	-0.99419151	-16460.38371893	8108.07365883	0.06276744
2.04000000	-0.99356912	-16541.46445705	8108.07396467	0.06171369
2.05000000	-0.99295717	-16622.54519820	8108.07426392	0.06067903
2.06000000	-0.99235548	-16703.62594231	8108.07455671	0.05966328
2.07000000	-0.99176384	-16784.70668931	8108.07484322	0.05866625
2.08000000	-0.99118209	-16865.78743915	8108.07512359	0.05768771
2.09000000	-0.99061003	-16946.86819177	8108.07539796	0.05672744
2.10000000	-0.99004748	-17027.94894709	8108.07566648	0.05578522
2.11000000	-0.98949427	-17109.02970508	8108.07592929	0.05486079
2.12000000	-0.98895021	-17190.11046566	8108.07618653	0.05395392
2.13000000	-0.98841513	-17271.19122879	8108.07643834	0.05306436
2.14000000	-0.98788886	-17352.27199441	8108.07668483	0.05219184
2.15000000	-0.98737124	-17433.35276247	8108.07692615	0.05133611
2.16000000	-0.98686209	-17514.43353292	8108.07716242	0.05049689
2.17000000	-0.98636125	-17595.51430570	8108.07739376	0.04967393
2.18000000	-0.98586855	-17676.59508077	8108.07762028	0.04886696
2.19000000	-0.98538385	-17757.67585809	8108.07784212	0.04807569
2.20000000	-0.98490699	-17838.75663760	8108.07805937	0.04729987
2.21000000	-0.98443781	-17919.83741926	8108.07827215	0.04653923
2.22000000	-0.98397615	-18000.91820303	8108.07848057	0.04579348
2.23000000	-0.98352189	-18081.99898886	8108.07868474	0.04506236
2.24000000	-0.98307486	-18163.07977671	8108.07888476	0.04434560
2.25000000	-0.98263493	-18244.16056654	8108.07908072	0.04364294
2.26000000	-0.98220195	-18325.24135831	8108.07927272	0.04295410
2.27000000	-0.98177580	-18406.32215198	8108.07946087	0.04227882
2.28000000	-0.98135633	-18487.40294752	8108.07964526	0.04161684
2.29000000	-0.98094342	-18568.48374488	8108.07982596	0.04096791
2.30000000	-0.98053693	-18649.56454402	8108.08000308	0.04033176
2.31000000	-0.98013674	-18730.64534493	8108.08017670	0.03970813
2.32000000	-0.97974273	-18811.72614755	8108.08034690	0.03909679
2.33000000	-0.97935477	-18892.80695185	8108.08051377	0.03849748
2.34000000	-0.97897274	-18973.88775781	8108.08067738	0.03790995
2.35000000	-0.97859653	-19054.96856539	8108.08083781	0.03733397
2.36000000	-0.97822602	-19136.04937456	8108.08099514	0.03676930
2.37000000	-0.97786111	-19217.13018528	8108.08114944	0.03621570
2.38000000	-0.97750167	-19298.21099754	8108.08130078	0.03567295
2.39000000	-0.97714761	-19379.29181129	8108.08144924	0.03514082
2.40000000	-0.97679882	-19460.37262651	8108.08159487	0.03461908
2.41000000	-0.97645520	-19541.45344318	8108.08173775	0.03410753
2.42000000	-0.97611664	-19622.53426126	8108.08187794	0.03360593
2.43000000	-0.97578305	-19703.61508073	8108.08201551	0.03311409
2.44000000	-0.97545432	-19784.69590156	8108.08215051	0.03263179
2.45000000	-0.97513038	-19865.77672373	8108.08228300	0.03215884
2.46000000	-0.97481112	-19946.85754721	8108.08241305	0.03169503
2.47000000	-0.97449645	-20027.93837198	8108.08254070	0.03124016
2.48000000	-0.97418629	-20109.01919802	8108.08266602	0.03079405
2.49000000	-0.97388054	-20190.10002530	8108.08278906	0.03035651
2.50000000	-0.97357913	-20271.18085379	8108.08290987	0.02992735
2.51000000	-0.97328196	-20352.26168349	8108.08302849	0.02950640
2.52000000	-0.97298897	-20433.34251435	8108.08314499	0.02909347
2.53000000	-0.97270007	-20514.42334638	8108.08325941	0.02868840
2.54000000	-0.97241518	-20595.50417954	8108.08337179	0.02829101
2.55000000	-0.97213422	-20676.58501381	8108.08348219	0.02790113
2.56000000	-0.97185713	-20757.66584917	8108.08359064	0.02751862
2.57000000	-0.97158383	-20838.74668561	8108.08369719	0.02714330
2.58000000	-0.97131424	-20919.82752311	8108.08380189	0.02677503
2.59000000	-0.97104830	-21000.90836165	8108.08390477	0.02641364
2.60000000	-0.97078595	-21081.98920120	8108.08400587	0.02605900
2.61000000	-0.97052710	-21163.07004176	8108.08410523	0.02571095
