i	E(i)	g[i]
718	1308.000000	79.500000
720	1312.000000	80.000000
722	1316.000000	81.500000
724	1320.000000	84.500000
726	1324.000000	82.500000
728	1328.000000	84.000000
730	1332.000000	82.500000
732	1336.000000	84.000000
734	1340.000000	81.500000
736	1344.000000	83.500000
738	1348.000000	83.000000
740	1352.000000	86.500000
742	1356.000000	93.000000
744	1360.000000	93.000000
746	1364.000000	96.000000
748	1368.000000	96.500000
750	1372.000000	96.000000
752	1376.000000	100.500000
754	1380.000000	105.500000
756	1384.000000	104.500000
758	1388.000000	107.000000
760	1392.000000	109.500000
762	1396.000000	107.500000
764	1400.000000	109.500000
766	1404.000000	115.500000
768	1408.000000	116.500000
770	1412.000000	120.000000
772	1416.000000	120.500000
774	1420.000000	123.000000
776	1424.000000	124.000000
778	1428.000000	123.500000
780	1432.000000	129.000000
782	1436.000000	129.500000
784	1440.000000	131.000000
786	1444.000000	131.000000
788	1448.000000	132.500000
790	1452.000000	138.000000
792	1456.000000	134.000000
794	1460.000000	135.500000
796	1464.000000	134.500000
798	1468.000000	132.500000
800	1472.000000	138.500000
802	1476.000000	141.000000
804	1480.000000	141.000000
806	1484.000000	143.000000
808	1488.000000	141.500000
810	1492.000000	145.500000
812	1496.000000	145.500000
814	1500.000000	143.000000
816	1504.000000	141.000000
818	1508.000000	146.500000
820	1512.000000	148.500000
822	1516.000000	151.000000
824	1520.000000	150.500000
826	1524.000000	152.500000
828	1528.000000	153.000000
830	1532.000000	156.000000
