T	Ut	Ft	St	Ct
1.52000000	-1.99876711	-2.00044584	0.00110442	0.00239249
1.53000000	-1.99874307	-2.00045696	0.00112019	0.00241540
1.54000000	-1.99871880	-2.00046824	0.00113600	0.00243856
1.55000000	-1.99869430	-2.00047968	0.00115186	0.00246201
1.56000000	-1.99866956	-2.00049128	0.00116776	0.00248577
1.57000000	-1.99864459	-2.00050303	0.00118373	0.00250990
1.58000000	-1.99861936	-2.00051495	0.00119974	0.00253444
1.59000000	-1.99859390	-2.00052703	0.00121581	0.00255942
1.60000000	-1.99856817	-2.00053927	0.00123193	0.00258492
1.61000000	-1.99854219	-2.00055167	0.00124812	0.00261100
1.62000000	-1.99851595	-2.00056423	0.00126437	0.00263771
1.63000000	-1.99848944	-2.00057696	0.00128069	0.00266514
1.64000000	-1.99846265	-2.00058984	0.00129707	0.00269338
1.65000000	-1.99843557	-2.00060290	0.00131353	0.00272254
1.66000000	-1.99840819	-2.00061612	0.00133007	0.00275271
1.67000000	-1.99838051	-2.00062950	0.00134670	0.00278405
1.68000000	-1.99835251	-2.00064305	0.00136342	0.00281669
1.69000000	-1.99832417	-2.00065677	0.00138023	0.00285082
1.70000000	-1.99829548	-2.00067065	0.00139716	0.00288664
1.71000000	-1.99826643	-2.00068471	0.00141420	0.00292438
1.72000000	-1.99823699	-2.00069894	0.00143137	0.00296434
1.73000000	-1.99820714	-2.00071334	0.00144867	0.00300682
1.74000000	-1.99817684	-2.00072791	0.00146613	0.00305223
1.75000000	-1.99814608	-2.00074266	0.00148376	0.00310101
1.76000000	-1.99811481	-2.00075759	0.00150158	0.00315373
1.77000000	-1.99808299	-2.00077269	0.00151961	0.00321102
1.78000000	-1.99805057	-2.00078798	0.00153787	0.00327367
1.79000000	-1.99801750	-2.00080345	0.00155640	0.00334262
1.80000000	-1.99798369	-2.00081911	0.00157523	0.00341902
1.81000000	-1.99794909	-2.00083496	0.00159440	0.00350425
1.82000000	-1.99791357	-2.00085100	0.00161397	0.00360000
1.83000000	-1.99787704	-2.00086724	0.00163399	0.00370832
1.84000000	-1.99783936	-2.00088368	0.00165452	0.00383174
1.85000000	-1.99780035	-2.00090033	0.00167567	0.00397337
1.86000000	-1.99775982	-2.00091720	0.00169752	0.00413705
1.87000000	-1.99771752	-2.00093429	0.00172020	0.00432754
1.88000000	-1.99767316	-2.00095160	0.00174385	0.00455074
1.89000000	-1.99762637	-2.00096917	0.00176867	0.00481402
1.90000000	-1.99757671	-2.00098698	0.00179488	0.00512660
1.91000000	-1.99752364	-2.00100507	0.00182274	0.00550004
1.92000000	-1.99746646	-2.00102344	0.00185259	0.00594887
1.93000000	-1.99740435	-2.00104213	0.00188486	0.00649145
1.94000000	-1.99733624	-2.00106115	0.00192006	0.00715102
1.95000000	-1.99726084	-2.00108054	0.00195882	0.00795709
1.96000000	-1.99717649	-2.00110034	0.00200197	0.00894722
1.97000000	-1.99708112	-2.00112060	0.00205050	0.01016943
1.98000000	-1.99697212	-2.00114137	0.00210568	0.01168521
1.99000000	-1.99684618	-2.00116274	0.00216913	0.01357358
2.00000000	-1.99669907	-2.00118479	0.00224286	0.01593636
2.01000000	-1.99652544	-2.00120764	0.00232945	0.01890513
2.02000000	-1.99631839	-2.00123143	0.00243220	0.02265042
2.03000000	-1.99606911	-2.00125635	0.00255529	0.02739376
2.04000000	-1.99576623	-2.00128262	0.00270411	0.03342373
2.05000000	-1.99539510	-2.00131054	0.00288558	0.04111703
2.06000000	-1.99493672	-2.00134047	0.00310862	0.05096640
2.07000000	-1.99436646	-2.00137289	0.00338475	0.06361736
2.08000000	-1.99365225	-2.00140840	0.00372892	0.07991646
2.09000000	-1.99275230	-2.00144776	0.00416051	0.10097426
2.10000000	-1.99161209	-2.00149198	0.00470471	0.12824668
2.11000000	-1.99016037	-2.00154234	0.00539430	0.16363866
2.12000000	-1.98830406	-2.00160049	0.00627190	0.20963348
2.13000000	-1.98592173	-2.00166859	0.00739289	0.26944862
2.14000000	-1.98285538	-2.00174940	0.00882898	0.34721378
2.15000000	-1.97890034	-2.00184652	0.01067264	0.44815557
2.16000000	-1.97379356	-2.00196460	0.01304215	0.57875288
2.17000000	-1.96720061	-2.00210961	0.01608710	0.74679292
2.18000000	-1.95870320	-2.00228921	0.01999358	0.96120533
2.19000000	-1.94779022	-2.00251310	0.02498762	1.23148302
2.20000000	-1.93385767	-2.00279347	0.03133445	1.56642816
2.21000000	-1.91622575	-2.00314529	0.03933011	1.97193999
2.22000000	-1.89418360	-2.00358659	0.04928062	2.44768495
2.23000000	-1.86707219	-2.00413835	0.06146465	2.98290001
2.24000000	-1.83440954	-2.00482400	0.07607788	3.55237245
2.25000000	-1.79604717	-2.00566818	0.09316490	4.11464861
2.26000000	-1.75232226	-2.00669500	0.11255431	4.61507181
2.27000000	-1.70414773	-2.00792556	0.13382283	4.99525174
2.28000000	-1.65297993	-2.00937555	0.15631387	5.20747335
2.29000000	-1.60063851	-2.01105322	0.17922040	5.22872193
2.30000000	-1.54901661	-2.01295856	0.20171389	5.06759977
2.31000000	-1.49977468	-2.01508371	0.22307750	4.76055832
2.32000000	-1.45411824	-2.01741462	0.24280016	4.35970382
2.33000000	-1.41271422	-2.01993331	0.26060905	3.91842148
2.34000000	-1.37573657	-2.02262021	0.27644600	3.48061457
2.35000000	-1.34298992	-2.02545598	0.29041109	3.07593450
2.36000000	-1.31405384	-2.02842283	0.30269872	2.72010274
2.37000000	-1.28840795	-2.03150515	0.31354312	2.41801400
2.38000000	-1.26552113	-2.03468967	0.32318006	2.16753394
2.39000000	-1.24490472	-2.03796544	0.33182457	1.96277643
2.40000000	-1.22613755	-2.04132347	0.33966080	1.79643624
2.41000000	-1.20887235	-2.04475647	0.34683988	1.66121653
